"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.222222222222222,0.142857142857143,7,"hit","metric",0.390266857289485,"0.222","7"
0.333333333333333,0.142857142857143,7,"hit","metric",0.394310206743758,"0.333","7"
0.444444444444444,0.142857142857143,7,"hit","metric",0.398998081256033,"0.444","7"
0.555555555555556,0.142857142857143,7,"hit","metric",0.402250740878146,"0.556","7"
0.666666666666667,0.142857142857143,7,"hit","metric",0.406055161956361,"0.667","7"
0.777777777777778,0.142857142857143,7,"hit","metric",0.410281298315248,"0.778","7"
0.888888888888889,0.142857142857143,7,"hit","metric",0.412591265964656,"0.889","7"
1,0.142857142857143,7,"hit","metric",0.41672886515337,"1","7"
0,0.125,8,"hit","metric",0.384084354019236,"0","8"
0.111111111111111,0.125,8,"hit","metric",0.387728989328618,"0.111","8"
0.222222222222222,0.125,8,"hit","metric",0.389898618361922,"0.222","8"
0.333333333333333,0.125,8,"hit","metric",0.39269974382495,"0.333","8"
0.444444444444444,0.125,8,"hit","metric",0.396127899594647,"0.444","8"
0.555555555555556,0.125,8,"hit","metric",0.39794148410487,"0.556","8"
0.666666666666667,0.125,8,"hit","metric",0.40016886532254,"0.667","8"
0.777777777777778,0.125,8,"hit","metric",0.402568623150231,"0.778","8"
0.888888888888889,0.125,8,"hit","metric",0.404710368858225,"0.889","8"
1,0.125,8,"hit","metric",0.405883948423383,"1","8"
0,0.111111111111111,9,"hit","metric",0.383039806393037,"0","9"
0.111111111111111,0.111111111111111,9,"hit","metric",0.385151791809837,"0.111","9"
0.222222222222222,0.111111111111111,9,"hit","metric",0.387905492587472,"0.222","9"
0.333333333333333,0.111111111111111,9,"hit","metric",0.389061519073136,"0.333","9"
0.444444444444444,0.111111111111111,9,"hit","metric",0.39078005725637,"0.444","9"
0.555555555555556,0.111111111111111,9,"hit","metric",0.39296265871555,"0.556","9"
0.666666666666667,0.111111111111111,9,"hit","metric",0.395397236695424,"0.667","9"
0.777777777777778,0.111111111111111,9,"hit","metric",0.395385808518448,"0.778","9"
0.888888888888889,0.111111111111111,9,"hit","metric",0.394602667703992,"0.889","9"
1,0.111111111111111,9,"hit","metric",0.39207104695496,"1","9"
0,0.1,10,"hit","metric",0.382309099698064,"0","10"
0.111111111111111,0.1,10,"hit","metric",0.384885859960187,"0.111","10"
0.222222222222222,0.1,10,"hit","metric",0.385832921259007,"0.222","10"
0.333333333333333,0.1,10,"hit","metric",0.387364325496725,"0.333","10"
0.444444444444444,0.1,10,"hit","metric",0.387066778438963,"0.444","10"
0.555555555555556,0.1,10,"hit","metric",0.38707873347631,"0.556","10"
0.666666666666667,0.1,10,"hit","metric",0.387114468734273,"0.667","10"
0.777777777777778,0.1,10,"hit","metric",0.386672864681636,"0.778","10"
0.888888888888889,0.1,10,"hit","metric",0.382538986972781,"0.889","10"
1,0.1,10,"hit","metric",0.3782816150828,"1","10"
0,0.0909090909090909,11,"hit","metric",0.380704007802559,"0","11"
0.111111111111111,0.0909090909090909,11,"hit","metric",0.381327001854881,"0.111","11"
0.222222222222222,0.0909090909090909,11,"hit","metric",0.382550017447509,"0.222","11"
0.333333333333333,0.0909090909090909,11,"hit","metric",0.381953495272221,"0.333","11"
0.444444444444444,0.0909090909090909,11,"hit","metric",0.384175731317092,"0.444","11"
0.555555555555556,0.0909090909090909,11,"hit","metric",0.381765698852261,"0.556","11"
0.666666666666667,0.0909090909090909,11,"hit","metric",0.379125714356704,"0.667","11"
0.777777777777778,0.0909090909090909,11,"hit","metric",0.375656290297757,"0.778","11"
0.888888888888889,0.0909090909090909,11,"hit","metric",0.370407186343299,"0.889","11"
1,0.0909090909090909,11,"hit","metric",0.361938727198058,"1","11"
0,0.0833333333333333,12,"hit","metric",0.378933112306607,"0","12"
0.111111111111111,0.0833333333333333,12,"hit","metric",0.379796659458737,"0.111","12"
0.222222222222222,0.0833333333333333,12,"hit","metric",0.378850217950038,"0.222","12"
0.333333333333333,0.0833333333333333,12,"hit","metric",0.378374096041912,"0.333","12"
0.444444444444444,0.0833333333333333,12,"hit","metric",0.378236964196401,"0.444","12"
0.555555555555556,0.0833333333333333,12,"hit","metric",0.375674544246856,"0.556","12"
