"epsilon","switch_rate","res_time","hit_metric","hit_diff","final_size_metric","final_size_diff","end_time_metric","end_time_diff","r0_metric","r0_diff","psI_metric","psI_diff","ptI_metric","ptI_diff"
0,0.0416666666666667,24,0.356446001872464,-0.143553998127536,0.622837372083764,-0.174306946474206,277.046174362394,118.146174362394,1.88760596593573,-0.112394034064266,0.0531112008193075,-0.0340901244936156,64.8108018003,6.91080180030005
0.111111111111111,0.0416666666666667,24,0.352870498531373,-0.147129501468627,0.62250253135459,-0.17464178720338,281.24687447908,122.34687447908,1.92646054147918,-0.0735394585208224,0.0539430027339951,-0.0332583225789279,63.4105684280714,5.51056842807134
0.222222222222222,0.0416666666666667,24,0.349537826371523,-0.150462173628477,0.62163340068203,-0.17551091787594,287.447907984664,128.547907984664,1.97153037986175,-0.0284696201382495,0.0547192025544047,-0.0324821227585184,61.8103017169528,3.91030171695282
0.333333333333333,0.0416666666666667,24,0.343484667517942,-0.156515332482058,0.620135081245429,-0.17700923731254,296.649441573596,137.749441573596,2.02416941645962,0.0241694164596193,0.0553883301467054,-0.0318129951662176,60.2100350058343,2.3100350058343
0.444444444444444,0.0416666666666667,24,0.336971360507626,-0.163028639492374,0.617919794053194,-0.179224524504776,310.251708618103,151.351708618103,2.08596559022324,0.0859655902232417,0.0558641742303176,-0.0313371510826054,58.6097682947158,0.709768294715779
0.555555555555556,0.0416666666666667,24,0.326598245431965,-0.173401754568035,0.614945221279416,-0.182199097278553,331.455242540423,172.555242540423,2.15866739069992,0.158667390699919,0.0560142455888081,-0.0311870797241149,56.8094682447075,-1.09053175529255
0.666666666666667,0.0416666666666667,24,0.314235025100178,-0.185764974899822,0.611321181083585,-0.185823137474385,365.660943490582,206.760943490582,2.2440036611951,0.244003661195105,0.055627276349483,-0.0315740489634401,55.0091681946991,-2.89083180530088
0.777777777777778,0.0416666666666667,24,0.301426308124196,-0.198573691875804,0.607612774517009,-0.189531544040961,424.270711785298,265.370711785298,2.34338632437897,0.343386324378971,0.0543788645847446,-0.0328224607281785,53.008834805801,-4.89116519419904
0.888888888888889,0.0416666666666667,24,0.293845169630207,-0.206154830369793,0.605645047654081,-0.191499270903889,527.487914652442,368.587914652442,2.45756504834831,0.457565048348311,0.0517774652129491,-0.0354238600999739,51.0085014169028,-6.89149858309719
1,0.0416666666666667,24,0.320171144660965,-0.179828855339035,0.609453426094465,-0.187690892463505,683.513918986498,524.613918986498,2.5863897579536,0.586389757953603,0.0471358609215676,-0.0400654643913554,48.4080680113352,-9.49193198866478
0,0.04,25,0.35401141791793,-0.14598858208207,0.621685776356503,-0.175458542201466,278.846474412402,119.946474412402,1.89135243373788,-0.108647566262123,0.053241827431703,-0.0339594978812201,64.6107684614102,6.71076846141023
